player_id,year,team,league,G,PA,AB,R,H,doubles,triples,HR,RBI,BB,SO,SB,CS,IBB,HBP,SH,SF,GIDP,TB
120386,1924,NYA,,38,116,101,13,16,2,0,2,10,7,13,1,0,0,1,9,1,2,24
120386,1925,NYA,,37,108,99,6,20,1,1,0,7,2,7,0,0,0,0,8,1,2,23
120386,1926,NYA,,35,109,85,8,18,2,0,0,8,10,8,0,0,0,1,16,0,1,20
120386,1927,NYA,,27,85,69,6,15,3,0,0,7,3,10,0,0,0,0,13,0,1,18
120386,1928,NYA,,25,82,74,1,15,0,0,0,9,3,7,0,0,0,0,6,1,2,15
120386,1929,NYA,,22,61,51,4,8,0,0,0,2,4,6,0,0,0,0,6,0,1,8
120386,1930,NYA,,21,62,60,5,11,0,0,0,4,4,12,0,0,0,0,1,0,1,11
120386,1931,NYA,,25,78,65,8,10,2,0,1,6,9,12,0,0,0,0,7,0,2,15
120386,1932,NYA,,20,62,53,4,8,2,0,0,6,7,5,0,0,0,0,5,0,0,10
120386,1933,NYA,,11,25,20,0,5,0,0,0,1,0,5,0,0,0,0,6,0,0,5
120386,1934,BOS,,10,13,14,2,3,0,0,0,1,0,4,0,0,0,0,1,0,0,3
120387,1992,PIT,,6,10,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2
120387,1993,PIT,,19,34,34,4,7,1,0,0,2,0,6,0,1,0,0,0,0,1,8
120387,1994,PIT,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120388,1954,PHI,,3,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
120389,1976,HOU,,5,6,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
120389,1977,HOU,,9,13,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
120389,1978,HOU,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120391,1962,NYA,,55,141,138,14,33,3,2,7,17,3,21,1,1,0,0,0,0,5,61
120391,1963,NYA,,156,615,580,79,157,16,3,27,89,23,63,3,5,2,7,0,5,10,260
120391,1964,NYA,,159,647,613,71,154,12,3,28,100,24,64,2,1,7,3,2,5,17,256
120391,1965,NYA,,143,580,531,51,131,18,3,18,63,43,59,4,2,11,2,3,1,12,209
120391,1966,NYA,,152,621,585,85,149,21,4,31,83,29,58,4,3,6,2,0,5,14,271
120391,1967,NYA,,133,544,501,45,126,18,3,13,64,33,61,1,3,4,3,3,4,16,189
120391,1968,NYA,,108,421,380,41,93,9,3,15,56,37,45,8,2,9,1,0,3,7,153
120391,1969,NYA,,135,546,513,49,124,16,3,27,70,30,42,8,6,11,1,0,2,13,227
120391,1970,CHN,,130,533,492,82,127,18,7,26,79,33,43,5,4,11,1,4,3,9,237
120391,1971,CHN,,115,460,427,50,131,19,4,16,61,24,41,1,2,8,4,2,3,14,206
120391,1972,CHN,,63,233,214,23,56,5,0,8,21,13,22,1,2,4,3,0,3,5,85
120391,1973,ATL,,34,134,123,16,34,3,0,3,19,9,7,3,1,0,1,0,1,3,46
120392,1929,BSN,,6,12,10,1,2,0,0,0,1,1,3,0,0,0,0,1,0,0,2
120393,1913,DET,,2,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120394,1966,DET,,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120395,1954,PIT,,10,7,17,1,4,1,0,0,1,1,2,0,0,0,0,0,0,0,5
120395,1955,PIT,,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120395,1956,PIT,,4,5,6,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
120396,1932,SLN,,20,53,57,3,14,2,1,0,7,5,13,1,2,0,0,0,0,1,18
120396,1933,SLN,,3,5,9,2,2,0,0,1,2,0,1,0,0,0,0,0,0,1,5
120396,1934,SLA,,147,542,564,71,168,24,6,7,101,29,67,1,4,1,1,4,0,13,225
120396,1935,SLA,,92,260,261,20,66,15,3,4,38,21,33,0,2,2,0,2,0,8,99
120396,1936,SLA,,75,125,124,13,35,5,0,2,24,5,23,0,2,0,0,1,0,1,46
120397,1915,PHA,,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120399,1969,PHI,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120401,1996,CAL,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120401,2007,SLN,,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
120402,1980,LAN,,10,21,17,2,4,0,0,0,2,2,1,3,0,0,0,2,0,1,4
120402,1981,LAN,,8,11,9,2,2,0,1,0,1,2,2,1,1,0,0,0,0,0,4
120402,1982,CLE,,83,251,219,27,52,4,4,0,15,22,25,9,3,1,0,7,3,1,64
120402,1983,CLE,,10,31,26,1,7,1,0,0,0,5,2,3,1,0,0,0,0,0,8
120402,1984,SEA,,152,689,612,93,180,24,4,0,31,57,47,29,6,1,5,11,3,5,212
120402,1985,SEA,,124,542,485,60,128,17,7,2,23,50,36,31,2,0,3,2,2,9,165
120402,1986,CHA,,24,85,73,6,16,1,0,0,4,11,10,2,0,1,0,1,0,2,17
120403,1911,BSN,,19,50,48,6,10,1,0,0,5,1,7,0,0,0,0,4,0,0,11
120403,1912,BSN,,33,96,87,6,12,0,0,0,1,3,23,0,0,0,0,6,0,2,12
120403,1913,BSN,,27,74,68,4,7,0,0,0,1,2,20,0,0,0,0,4,0,2,7
120403,1914,SLN,,29,66,62,2,9,0,1,0,4,3,16,0,0,0,0,6,0,2,11
120403,1915,SLN,,18,38,35,2,4,0,0,0,0,2,7,0,0,0,0,1,0,1,4
120404,1964,CIN,,12,28,25,1,2,1,0,0,1,3,9,0,0,0,0,0,0,0,3
120404,1965,CIN,,98,307,281,40,73,14,4,12,47,21,67,0,2,5,2,2,1,10,131
120404,1966,CIN,,95,278,257,25,68,10,4,4,39,14,44,1,0,2,2,2,3,12,98
120404,1967,CIN,,156,644,600,78,174,28,7,26,102,33,102,0,3,10,4,0,7,14,294
120404,1968,CIN,,160,690,625,93,176,25,7,18,92,51,92,3,2,13,6,1,7,19,269
120404,1969,CIN,,160,704,629,103,185,31,2,37,122,63,131,4,2,7,2,3,7,17,331
120404,1970,CIN,,158,681,587,107,186,28,6,40,129,83,134,8,3,13,4,0,7,15,346
120404,1971,CIN,,158,664,609,72,164,22,3,25,91,51,120,4,1,5,1,0,3,13,267
120404,1972,CIN,,136,576,515,64,146,33,7,21,90,55,121,4,2,15,0,0,6,9,256
120404,1973,CIN,,151,647,564,73,177,33,3,27,101,74,117,3,1,10,3,0,6,13,297
120404,1974,CIN,,158,667,596,81,158,28,2,28,101,61,112,1,3,7,2,0,8,17,274
120404,1975,CIN,,137,574,511,74,144,28,3,20,109,54,101,1,2,6,3,0,6,12,238
120404,1976,CIN,,139,586,527,77,137,32,6,19,91,50,88,10,5,9,5,0,4,10,238
120404,1977,MON,,154,633,559,71,158,32,6,19,91,63,111,4,3,15,2,0,9,14,259
120404,1978,MON,,148,590,544,63,158,38,3,14,78,38,104,2,0,9,2,1,5,10,244
120404,1979,MON,,131,537,489,58,132,29,4,13,73,38,82,2,1,4,3,0,7,14,208
120404,1980,BOS,,151,635,585,73,161,31,3,25,105,41,93,1,0,11,1,0,8,25,273
120404,1981,BOS,,84,336,306,35,77,11,3,9,39,27,66,0,0,0,0,0,3,9,121
120404,1982,BOS,,68,215,196,18,51,14,2,6,31,19,48,0,1,3,0,0,0,6,87
120404,1983,PHI,,91,285,253,18,61,11,2,6,43,28,57,1,0,1,1,0,3,9,94
120404,1984,CIN,,70,149,137,9,33,6,1,2,15,11,21,0,0,2,0,0,1,8,47
120404,1985,CIN,,71,207,183,25,60,8,0,6,33,22,22,0,2,1,0,0,2,2,86
120404,1986,CIN,,77,228,200,14,51,12,1,2,29,25,25,0,0,2,0,0,3,6,71
120405,1995,MON,,22,53,45,1,6,1,1,1,5,4,21,0,0,0,0,4,0,0,12
120405,1997,MON,,28,71,64,3,11,2,0,1,2,2,31,0,0,0,0,5,0,0,16
120405,1998,LAN,,33,89,71,5,11,2,0,1,3,4,32,0,0,0,0,14,0,0,16
120405,1999,LAN,,16,32,27,2,8,2,0,1,2,2,8,0,0,0,0,3,0,0,13
120405,2000,LAN,,26,50,43,0,2,1,1,0,3,0,15,0,0,0,0,7,0,1,5
120406,1996,MIL,,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120407,1995,ATL,,6,13,13,1,4,1,0,1,4,0,2,0,0,0,0,0,0,0,8
120407,1996,ATL,,56,167,156,19,40,9,1,4,17,8,19,0,0,0,1,0,2,6,63
120407,1997,ATL,,63,206,191,20,41,5,0,6,18,10,35,0,1,0,2,1,2,8,64
120407,1998,ATL,,56,167,149,18,50,12,0,6,32,15,28,1,1,0,2,1,0,3,80
120407,1999,ATL,,98,339,309,30,77,17,0,7,30,17,40,0,1,4,6,4,3,9,115
120407,2000,ATL,,7,22,22,0,4,1,0,0,3,0,2,0,0,0,0,0,0,0,5
120407,2001,ATL,,4,10,10,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3
120407,2002,CLE,,36,125,117,6,25,9,0,0,4,5,25,0,0,0,1,2,0,6,34
120407,2003,MIL,,103,375,350,26,95,17,1,11,45,17,47,0,1,3,0,6,2,16,147
120407,2004,ATL,,67,188,170,14,39,12,0,3,13,11,29,0,0,1,3,3,1,5,60
120407,2005,ATL,,13,39,38,3,8,2,0,2,6,1,5,0,0,0,0,0,0,1,16
120408,1993,CAL,,51,192,180,16,45,6,2,4,30,9,39,5,4,0,2,0,1,4,67
120408,1994,CAL,,36,143,129,10,27,7,0,5,16,12,29,3,0,1,0,1,1,5,49
120408,1995,CAL,,26,86,71,9,12,4,1,1,7,12,9,0,2,0,2,0,1,3,21
120408,1996,CIN,,18,41,36,8,8,0,0,3,5,5,9,0,0,1,0,0,0,2,17
120408,1997,CIN,,102,330,297,44,75,18,0,16,52,29,76,5,1,1,2,0,2,6,141
120408,1998,CIN,,82,198,172,20,41,4,0,4,30,21,45,0,1,2,2,1,2,2,57
120408,1999,SLN,,18,39,32,6,11,2,0,1,9,7,6,0,0,0,0,0,0,0,16
120408,2000,SLN,,33,102,91,9,27,4,0,3,10,5,19,1,0,0,3,2,1,2,40
120408,2002,SLN,,95,177,154,22,31,9,0,10,26,17,36,0,0,0,3,1,2,7,70
120408,2003,SLN,,105,289,253,47,72,16,0,11,41,29,53,5,2,1,4,1,2,7,121
120408,2004,TBA,,13,42,38,2,8,2,0,1,7,4,9,0,0,0,0,0,0,1,13
120408,2005,TBA,,73,190,161,23,41,6,0,11,28,26,30,0,2,0,3,0,0,6,80
120408,2006,SEA,,77,210,186,22,47,10,0,9,33,18,33,0,1,2,3,0,3,8,84
120409,1958,PIT,,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
120410,1969,CAL,,8,15,13,3,3,0,0,0,0,2,1,0,0,0,0,0,0,1,3
120410,1970,CAL,,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120410,1971,ATL,,122,445,410,28,93,15,3,4,32,25,44,1,2,5,1,7,2,15,126
120410,1972,ATL,,139,518,479,33,109,13,1,1,28,30,55,0,3,1,3,3,3,21,127
120410,1973,ATL,,140,567,501,66,125,15,5,8,57,49,66,2,3,1,2,10,5,18,174
120410,1974,ATL,,123,492,448,51,116,20,5,2,34,35,52,2,0,1,1,7,1,13,152
120410,1975,ATL,,119,509,461,50,127,14,2,2,34,37,44,2,2,2,0,7,3,16,151
120410,1976,SFN,,120,484,428,49,110,17,1,3,32,38,37,3,4,0,0,14,4,8,138
120410,1977,OAK,,108,418,377,32,88,14,5,2,23,29,66,1,3,0,3,7,2,9,118
120410,1978,OAK,,8,13,12,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
120412,1990,SLN,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120412,1992,SLN,,6,6,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0
120412,1993,SLN,,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120412,1995,CHN,,6,7,4,1,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0
120412,1996,CHN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120413,1996,COL,,14,46,45,4,7,2,0,0,3,0,8,2,2,0,0,1,0,2,9
120413,1997,COL,,82,344,313,46,91,13,10,5,31,21,43,4,3,4,1,5,4,3,139
120413,1998,COL,,161,712,647,80,177,25,9,9,59,38,70,5,6,0,1,22,4,8,247
120413,1999,COL,,157,732,690,108,193,27,11,12,70,28,54,13,5,0,1,9,4,4,278
120413,2000,COL,,162,699,651,92,187,39,11,10,71,30,63,3,6,6,0,7,11,9,278
120413,2001,KCA,,136,623,581,83,162,26,9,8,59,26,68,9,6,1,1,11,4,10,230
120413,2002,KCA,,143,585,554,65,131,20,4,3,37,20,53,8,9,2,0,5,6,11,168
120413,2003,SFN,,113,353,328,27,84,19,4,1,31,14,23,3,2,3,0,9,2,9,114
120413,2004,CHN,,115,420,381,40,97,17,1,4,39,24,41,1,1,3,0,11,4,8,128
120413,2005,CHN,,151,609,572,59,157,33,1,9,54,18,47,8,4,3,3,12,4,22,219
120413,2006,DET,,101,316,301,31,73,14,1,2,29,8,25,1,1,2,0,4,3,5,95
120413,2007,DET,,25,71,64,5,11,3,0,1,6,4,8,0,0,0,0,3,0,2,17
120414,1980,PIT,,2,4,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
120414,1981,PIT,,14,24,22,3,3,0,1,0,0,0,10,0,0,0,0,2,0,0,5
120414,1982,ATL,,12,26,18,2,3,2,0,0,0,3,6,0,0,0,0,5,0,0,5
120414,1983,ATL,,33,85,75,4,12,0,0,0,3,3,27,0,0,0,0,7,0,2,12
120414,1984,ATL,,31,79,66,5,5,1,1,0,3,6,29,1,0,0,1,6,0,0,8
120414,1985,ATL,,19,32,25,0,3,0,0,0,1,3,13,0,0,0,0,4,0,0,3
120414,1987,MON,,12,25,24,3,1,0,0,0,0,0,8,0,0,0,0,1,0,0,1
120414,1988,MON,,32,64,54,6,2,0,0,0,0,3,25,0,1,0,1,6,0,0,2
120414,1989,MON,,29,66,54,2,11,3,0,0,8,2,19,0,0,0,0,9,1,0,14
120415,1994,TOR,,3,8,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
120415,1995,TOR,,16,48,48,2,9,2,0,1,3,0,5,0,0,0,0,0,0,1,14
120415,1996,TOR,,79,216,202,30,66,10,0,2,21,8,17,3,0,0,1,4,1,6,82
120415,1997,TOR,,34,78,78,4,15,4,1,2,6,0,16,0,0,0,0,0,0,2,27
120415,1998,MON,,63,145,141,12,31,2,0,3,14,2,28,0,0,0,1,0,1,5,42
120415,2001,MIL,,6,21,20,1,4,1,0,0,0,1,7,0,1,0,0,0,0,0,5
120416,1995,TOR,,35,106,98,12,24,3,1,1,8,7,18,0,1,0,0,0,1,6,32
120416,1996,TOR,,84,328,295,24,74,13,4,1,19,25,29,1,2,0,1,6,1,10,98
120416,1997,TOR,,39,138,123,9,24,3,2,0,9,11,28,1,1,0,1,3,0,2,31
120416,1998,TOR,,4,11,9,1,1,0,0,0,0,1,3,0,0,0,0,1,0,1,1
120416,2000,PHI,,42,152,140,17,31,7,1,1,13,11,30,1,1,2,0,1,0,3,43
120416,2001,PHI,,59,145,135,11,41,7,1,3,19,7,22,0,1,1,2,1,0,2,59
120416,2002,PHI,,89,237,212,22,53,13,1,5,20,21,40,1,0,6,1,2,1,5,83
120416,2003,PHI,,122,327,298,39,79,18,1,5,33,23,54,0,1,11,0,4,2,7,114
120416,2004,PHI,,82,190,176,22,38,13,2,6,21,9,44,0,0,2,1,3,1,2,73
120416,2005,PHI,,87,176,159,17,37,7,0,0,22,11,27,1,0,2,2,3,1,6,44
120416,2006,TBA,,82,254,241,31,51,12,0,2,16,5,44,1,0,0,0,4,4,3,69
120416,2008,HOU,,6,10,10,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2
120417,1994,FLO,,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
120417,1995,FLO,,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120417,1996,FLO,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120417,1997,NYN,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120417,1998,PHI,,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120417,1999,PHI,,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
120417,2000,HOU,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120418,1988,SFN,,5,11,8,1,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1
120418,1990,SFN,,3,4,3,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1
120418,1991,CLE,,32,75,70,6,19,6,1,0,3,5,17,0,1,0,0,0,0,0,27
120418,1992,CLE,,12,24,20,2,2,1,0,0,1,2,6,0,0,0,0,2,0,0,3
120419,1997,ANA,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120419,2000,TEX,,2,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
120420,1978,SDN,,61,227,217,14,52,14,1,2,33,5,29,4,0,2,0,2,3,5,74
120420,1979,SDN,,54,97,87,8,23,0,0,0,8,8,12,0,0,2,0,1,1,3,23
120420,1980,SDN,,42,111,100,18,37,9,0,2,14,11,10,2,1,1,0,0,0,0,52
120420,1981,SDN,,88,275,254,27,71,18,3,2,40,14,16,0,4,4,0,4,3,6,101
120420,1982,SDN,,124,382,347,32,94,10,4,2,34,26,20,2,1,10,3,3,2,6,118
120420,1983,CLE,,76,197,184,23,50,10,0,0,24,9,19,1,5,3,0,0,4,3,60
120420,1984,CLE,,57,76,66,5,13,1,0,0,4,7,10,0,0,1,1,0,2,3,14
120421,1967,NYA,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120422,1930,PHA,,6,8,8,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1
120422,1934,BRO,,4,7,7,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2
120423,1915,PHA,,7,20,20,2,4,1,0,0,1,3,3,0,0,0,0,1,0,1,5
120423,1917,PHA,,6,21,18,1,3,0,0,0,2,2,1,0,0,0,0,1,0,0,3
120423,1918,PHA,,67,232,218,8,41,4,1,1,12,9,15,1,2,0,0,3,2,11,50
120423,1919,PHA,,100,341,305,22,77,12,7,2,30,30,23,3,0,4,0,6,0,5,109
120423,1920,PHA,,146,516,491,40,128,24,6,5,53,27,35,5,6,2,2,10,3,16,179
120423,1921,PHA,,141,554,537,58,155,31,4,12,73,30,31,5,9,1,1,4,6,16,230
120423,1922,PHA,,147,543,505,58,135,20,6,6,71,41,30,1,8,0,1,10,4,9,185
120423,1923,PHA,,143,517,500,54,135,34,5,2,68,65,30,1,3,3,2,8,4,13,185
120423,1924,PHA,,126,358,393,31,95,19,4,0,33,33,19,2,4,2,4,2,3,7,122
120423,1925,PHA,,60,176,140,19,43,10,0,1,18,26,8,0,0,0,3,4,4,4,56
120423,1926,PHA,,61,177,148,13,43,6,0,0,20,18,7,0,2,0,1,9,5,4,49
120423,1927,PHA,,54,152,137,11,35,7,2,1,17,12,8,0,2,0,0,4,1,3,49
120423,1928,PHA,,12,30,29,1,5,0,0,0,2,1,1,0,0,0,0,1,0,1,5
120423,1929,PHA,,29,84,76,4,16,4,0,0,9,5,4,0,0,1,0,3,0,4,20
120423,1930,PHA,,15,35,38,1,6,2,0,0,4,2,3,0,0,0,0,0,0,3,8
120423,1931,NYA,,15,46,47,3,12,1,0,0,7,1,4,0,0,0,1,0,0,2,13
120423,1934,DET,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120424,1950,CHA,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120425,1947,CIN,,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120425,1949,CIN,,3,9,9,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,3
120425,1950,CIN,,20,23,22,1,7,0,0,0,0,0,6,0,0,0,1,0,0,0,7
120425,1951,CIN,,15,28,25,0,1,0,0,0,0,0,6,0,0,0,0,3,0,0,1
120425,1952,CIN,,27,77,75,8,12,2,1,0,5,1,23,0,0,0,0,1,0,1,16
120425,1953,CIN,,28,73,69,7,14,4,0,0,5,3,24,0,0,0,1,0,0,0,18
120425,1954,CIN,,14,28,25,1,4,1,0,1,3,0,7,0,0,0,0,2,1,0,8
120425,1955,CHN,,9,14,13,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,2
120426,1985,CHN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120427,1977,MIN,,9,27,24,6,7,0,2,0,0,2,3,0,0,0,0,1,0,0,11
120427,1979,SDN,,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120428,1942,CHA,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120429,1910,DET,,8,17,16,3,1,0,0,0,1,0,3,1,0,0,0,1,0,0,1
120429,1912,DET,,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120430,1961,LAN,,11,14,12,2,1,0,0,0,0,2,8,0,0,0,0,0,0,0,1
120430,1962,LAN,,13,16,14,0,1,0,0,0,0,1,8,0,0,0,0,1,0,0,1
120430,1963,LAN,,22,28,24,1,3,0,0,0,0,2,15,0,0,0,0,2,0,0,3
120430,1964,LAN,,20,23,19,1,2,0,0,0,0,1,8,0,0,0,0,3,0,0,2
120430,1965,LAN,,17,21,19,0,3,0,0,0,0,2,7,0,0,0,0,0,0,0,3
120430,1966,LAN,,9,9,8,1,2,1,1,0,1,0,5,0,0,0,0,1,0,0,5
120430,1967,LAN,,10,10,10,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,1
120430,1968,MIN,,6,7,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
120430,1969,MIN,,23,30,24,1,2,0,0,0,1,2,14,0,0,0,0,4,0,1,2
120430,1970,MIN,,21,25,24,0,1,0,0,0,0,0,15,0,0,0,0,1,0,0,1
120430,1971,DET,,6,6,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
120430,1972,LAN,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120431,1921,BOS,,4,13,13,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,3
120432,1934,CLE,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120433,1907,WS1,,42,0,146,13,25,4,1,0,14,14,14,10,0,0,3,3,0,0,31
120434,1908,CLE,,91,0,312,23,67,8,5,0,11,14,32,8,0,0,0,5,0,0,85
120434,1909,CLE,,87,0,282,26,63,10,6,0,17,18,29,6,2,0,5,9,0,1,85
120434,1910,CLE,,38,127,127,14,27,6,3,0,9,2,11,4,4,0,0,1,0,1,39
120434,1914,KCF,,144,531,497,68,138,28,10,2,65,61,30,8,12,0,1,3,9,10,192
120434,1915,KCF,,153,609,552,67,143,24,7,7,67,57,21,10,4,2,1,10,9,5,202
120435,1912,SLN,,4,9,9,1,2,0,0,0,1,0,6,0,0,0,0,0,0,0,2
120435,1913,SLN,,27,59,59,3,12,1,0,0,4,0,15,0,0,0,0,1,0,3,13
120435,1914,SLN,,36,97,92,4,13,1,1,0,4,3,29,2,1,0,0,7,0,0,16
120435,1915,NY1,,29,65,69,2,11,2,1,0,5,0,26,0,1,0,0,2,0,0,15
120435,1916,NY1,,34,92,83,7,7,3,0,0,4,4,29,0,0,0,0,4,1,1,10
120435,1917,NY1,,27,73,70,4,11,1,0,0,3,0,20,0,0,0,0,3,0,1,12
120435,1918,NY1,,32,84,80,6,14,2,0,0,3,3,19,0,0,0,0,4,1,2,16
120435,1919,NY1,,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120435,1920,NY1,,3,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
120435,1921,DET,,3,8,8,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,2
120436,1941,DET,,26,75,82,9,16,5,0,0,11,11,8,1,0,0,0,0,0,3,21
120437,1908,DET,,5,0,17,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,2
120438,1962,SFN,,8,15,13,0,3,0,0,0,1,0,4,0,0,0,0,2,0,0,3
120438,1963,SFN,,13,18,18,1,4,1,0,0,0,0,6,0,0,0,0,0,0,0,5
120438,1964,SFN,,27,66,56,0,3,1,0,0,3,1,23,0,0,0,1,7,1,0,4
120438,1965,SFN,,31,72,64,4,10,0,0,0,2,2,19,0,0,0,1,5,0,1,10
120438,1966,SFN,,35,93,86,4,16,1,0,0,2,1,25,0,0,0,0,6,0,0,17
120438,1967,SFN,,38,106,91,2,13,1,0,0,2,0,28,0,0,0,0,15,0,1,14
120438,1968,SFN,,37,107,97,3,11,0,0,0,3,2,35,0,0,0,0,8,0,1,11
120438,1969,SFN,,39,129,117,5,14,1,0,1,2,4,47,0,0,0,1,7,0,3,18
120438,1970,SFN,,40,132,120,7,14,3,0,1,7,0,47,0,0,0,1,10,1,1,20
120438,1971,SFN,,38,111,98,5,10,1,0,1,4,3,32,0,0,0,0,10,0,5,14
120438,1972,CLE,,39,131,110,5,17,2,0,1,9,5,43,0,0,0,1,14,1,2,22
120438,1978,SDN,,37,102,87,5,8,2,0,0,3,2,31,0,0,0,0,13,0,1,10
120438,1979,SDN,,31,84,71,2,6,2,0,1,2,2,19,0,0,0,0,11,0,2,11
120438,1981,ATL,,22,54,48,5,12,2,0,1,7,0,10,0,0,0,1,5,0,3,17
120439,1983,ATL,,24,45,39,5,14,2,0,1,6,5,4,0,1,0,0,0,1,1,19
120439,1984,ATL,,122,419,347,52,92,12,2,7,47,61,38,15,12,5,2,2,7,9,129
120439,1985,ATL,,108,262,238,22,51,5,0,3,13,23,28,9,5,1,0,0,1,7,65
120439,1986,ATL,,29,80,70,6,19,2,0,2,11,8,4,0,1,1,0,1,1,4,27
120439,1987,ATL,,141,590,533,77,144,35,2,12,74,48,63,42,16,1,1,3,5,18,219
120439,1988,ATL,,140,595,547,61,164,29,1,8,74,36,49,29,14,9,1,1,10,18,219
120439,1989,ATL,,72,303,266,24,67,11,0,4,21,32,28,10,6,5,3,0,2,5,90
120439,1990,KCA,,132,512,465,57,118,22,2,8,57,39,56,17,4,4,3,0,5,14,168
120439,1991,SLN,,105,267,242,29,58,8,4,6,36,22,34,15,8,1,0,0,3,2,92
120439,1992,SLN,,86,161,143,13,34,8,0,1,18,15,23,3,6,4,1,0,2,3,45
120439,1993,SLN,,93,116,98,21,33,5,0,4,16,18,23,1,1,2,0,0,0,4,50
120439,1994,SLN,,60,92,77,12,25,7,0,3,18,15,12,1,1,1,0,0,0,4,41
120439,1995,SLN,,65,85,79,4,13,4,0,0,5,6,12,0,0,0,0,0,0,2,17
120440,1994,CLE,,4,14,9,1,1,0,0,0,1,3,1,0,0,1,1,0,1,0,1
120440,1995,CLE,,49,184,162,23,51,13,1,3,23,13,28,1,3,0,4,3,2,5,75
120440,1996,CLE,,6,13,12,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,2
120440,1999,TBA,,63,239,209,29,53,10,1,6,32,16,42,0,0,1,10,0,4,13,83
120440,2000,CHA,,116,450,411,71,124,30,1,12,62,24,75,4,1,1,9,2,4,13,192
