player_id,year,team,league,W,L,G,GS,IP,SO,BB,HR,CG,SHO,SV,H,ER,R,IBB,WP,HBP,BK,BFP,GF,SH,SF,GIDP
116376,1957,WS1,,4,3,52,2,109.333,46,56,4,0,0,1,104,50,54,7,2,7,0,482,23,13,7,14
116376,1958,WS1,,10,3,53,0,103.0,49,35,1,0,0,19,82,20,26,7,2,2,0,412,44,3,4,9
116376,1959,WS1,,2,5,37,0,54.333,28,27,5,0,0,5,56,30,34,3,1,2,1,247,20,7,3,4
116376,1960,WS1,,0,1,9,0,8.667,4,5,2,0,0,0,11,4,4,1,1,1,0,39,4,2,0,1
116376,1961,BAL,,1,2,15,0,21.0,15,13,1,0,0,0,18,13,14,3,0,1,0,95,9,3,0,3
116379,1903,SLN,,0,1,1,1,9.0,1,6,0,1,0,0,10,0,6,0,0,0,0,40,0,2,0,0
116379,1904,SLA,,1,0,5,2,26.0,6,7,1,1,0,0,35,15,17,0,0,0,0,39,3,1,0,0
116381,1902,PHI,,11,18,30,29,236.0,105,58,1,20,1,0,286,102,141,0,4,11,0,749,1,20,0,0
116382,1973,DET,,0,0,3,0,4.667,4,3,0,0,0,0,5,2,2,0,0,0,0,22,3,0,1,0
116383,1991,MIL,,2,1,4,1,12.667,10,8,2,0,0,0,7,8,8,0,0,0,0,51,0,0,0,1
116383,1993,MIL,,1,1,27,0,37.0,28,21,2,0,0,0,32,15,17,4,0,2,0,158,4,1,1,7
116383,1994,MIL,,3,1,23,5,47.667,24,13,5,0,0,0,51,24,25,2,1,1,1,201,5,1,1,8
116383,1995,MIL,,4,1,25,0,39.667,26,23,5,0,0,0,51,26,27,3,1,2,0,186,2,1,3,8
116384,1994,CHN,,0,0,10,0,15.0,9,9,2,0,0,0,25,13,13,2,1,0,0,74,1,0,0,1
116385,1913,PHI,,0,0,9,0,13.667,7,7,1,0,0,0,19,10,13,0,1,0,0,64,4,2,1,0
116388,1914,CIN,,0,0,4,0,6.0,2,5,0,0,0,0,5,2,2,0,0,1,0,26,3,0,0,0
116395,1987,NYN,,0,1,17,1,25.667,28,4,5,0,0,0,29,9,9,1,1,1,1,109,8,0,0,2
116395,1988,NYN,,1,1,12,0,19.0,14,2,0,0,0,0,19,4,6,1,0,0,0,80,7,1,1,2
116395,1989,NYN,,0,1,29,0,39.667,16,8,2,0,0,0,38,14,16,0,0,1,0,160,12,1,1,6
116395,1990,NYN,,1,3,18,0,26.333,12,10,4,0,0,1,19,7,9,3,1,1,1,104,12,0,2,6
116395,1991,NYN,,0,2,69,0,84.667,47,23,2,0,0,0,66,25,30,6,4,0,0,336,29,6,5,6
116395,1992,NYN,,6,9,76,0,88.0,39,36,4,0,0,1,85,28,32,4,1,6,0,373,28,7,4,14
116395,1993,NYN,,2,3,67,0,76.667,36,38,5,0,0,3,81,35,39,12,3,6,1,345,30,9,1,9
116396,1986,SDN,,0,0,2,0,3.0,2,1,2,0,0,0,5,4,4,0,0,0,0,15,2,0,0,0
116398,1941,SLA,,0,0,2,0,2.0,1,1,0,0,0,0,2,2,2,0,0,0,0,9,1,0,0,0
116398,1947,NY1,,3,9,24,9,79.667,51,66,7,2,1,0,82,60,64,7,7,1,0,381,11,7,0,7
116400,1997,NYA,,5,4,13,9,53.333,56,20,15,0,0,0,69,42,47,0,4,1,3,246,0,1,2,2
116400,1998,NYA,,13,9,29,28,173.0,126,76,27,2,1,0,148,78,79,1,6,9,1,732,0,6,6,11
116400,1999,NYA,,11,7,32,27,169.333,133,46,26,2,1,0,180,91,98,0,7,6,0,733,2,2,4,6
116400,2000,MON,,2,5,11,11,54.667,42,14,9,0,0,0,77,44,45,0,5,1,2,247,0,3,2,5
116400,2001,MON,,0,2,3,3,16.667,18,3,3,0,0,0,22,9,9,0,0,0,0,74,0,0,1,0
116400,2002,TEX,,3,8,38,2,47.0,30,16,11,0,0,16,51,30,30,2,3,1,0,204,26,2,2,5
116405,1990,BOS,,1,1,11,0,17.333,9,10,0,0,0,0,15,9,10,3,1,0,1,75,6,1,3,3
116405,1991,BOS,,0,0,9,0,18.0,8,9,2,0,0,0,25,12,13,1,1,2,0,90,5,1,0,1
116405,1992,BOS,,3,4,21,0,28.0,10,14,1,0,0,0,31,19,20,2,3,2,0,128,8,1,3,1
116413,1898,CHN,,4,7,13,9,81.0,16,42,0,7,0,0,86,35,54,1,3,5,2,381,4,11,0,0
116413,1901,CHA,,0,0,1,0,1.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0
116413,1902,CHA,,0,0,1,1,1.0,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
116413,1906,CHA,,0,0,1,0,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
116413,1907,CHA,,0,0,1,0,0.333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
116414,1995,NYN,,9,2,14,14,93.0,55,31,6,1,0,0,88,29,29,2,4,2,1,385,0,3,3,11
116414,1996,NYN,,6,14,27,27,171.667,114,73,13,2,1,0,190,91,103,5,14,8,0,766,0,7,9,20
116414,1997,NYN,,2,2,6,6,29.667,25,22,3,0,0,0,40,25,27,0,3,1,0,145,0,1,2,3
116414,1999,OAK,,1,4,33,5,64.667,51,34,9,0,0,9,64,34,35,4,4,3,0,286,20,0,1,6
116414,2000,OAK,,6,4,66,0,69.0,57,32,6,0,0,33,67,29,34,5,5,3,1,304,57,2,1,6
116414,2001,OAK,,4,3,65,0,71.333,74,23,5,0,0,34,54,21,24,5,2,0,0,293,54,3,1,3
116414,2002,SLN,,3,2,60,0,65.333,68,18,0,0,0,32,46,18,22,1,0,1,0,257,51,4,3,4
116414,2003,SLN,,0,1,40,0,42.0,41,18,2,0,0,22,31,11,14,1,6,0,0,174,31,1,0,4
116414,2004,SLN,,4,2,74,0,75.333,71,23,5,0,0,47,55,24,27,4,1,2,0,308,66,6,1,1
116414,2005,SLN,,1,2,63,0,59.0,51,27,4,0,0,39,43,14,14,5,2,1,0,245,52,3,1,6
116414,2006,SLN,,4,8,59,0,58.333,52,38,10,0,0,33,47,23,25,3,3,3,0,257,51,1,3,5
116414,2007,SLN,,4,0,63,0,65.333,54,28,4,0,0,32,42,18,21,3,3,2,0,267,54,1,1,5
116414,2008,SLN,,1,5,42,0,42.667,36,22,5,0,0,12,48,27,28,0,1,5,0,200,27,0,1,3
116414,2009,TBA,,0,1,9,0,8.0,6,5,0,0,0,0,6,2,2,0,1,2,0,37,4,0,0,1
116414,2011,NYN,,3,3,53,0,46.667,44,24,6,0,0,7,36,21,23,2,1,1,0,200,15,2,2,1
116414,2012,ANA,,3,2,50,0,45.667,31,19,7,0,0,0,44,21,22,3,3,0,0,198,17,1,3,2
116419,1959,PIT,,0,0,8,3,18.0,13,8,1,0,0,0,30,13,14,3,1,0,0,84,1,3,0,6
116419,1961,PIT,,1,0,3,2,23.667,15,4,2,1,0,0,20,9,10,1,0,0,0,91,0,1,0,5
116419,1962,NYN,,8,20,36,33,231.333,118,78,16,12,4,0,244,113,132,5,9,5,0,998,2,15,5,27
116419,1963,NYN,,13,17,37,34,227.0,142,84,25,11,0,1,237,100,128,2,9,12,2,1000,1,10,6,21
116419,1964,NYN,,11,16,40,31,213.333,112,60,18,11,3,1,229,101,115,3,4,4,0,916,2,8,2,23
116419,1965,NYN,,8,20,37,31,205.333,120,61,17,7,3,1,217,99,111,4,6,8,2,884,2,11,3,23
116419,1966,SLN,,13,15,36,30,232.667,90,45,18,11,3,0,222,65,82,10,4,3,1,950,2,12,1,23
116419,1967,SLN,,9,4,38,11,107.0,43,29,7,1,1,1,117,47,61,5,2,1,0,460,13,4,6,14
116419,1968,NYN,,3,7,25,9,92.667,59,17,5,0,0,3,88,38,42,6,0,2,0,376,7,1,2,10
116419,1969,CIN,,1,0,42,0,38.333,26,21,6,0,0,3,45,29,30,3,0,4,0,184,8,1,3,5
116420,1905,DET,,0,2,2,2,11.0,4,6,1,1,0,0,14,0,12,0,0,0,0,34,0,6,0,0
116424,1983,KCA,,1,1,4,3,19.0,9,6,1,0,0,0,26,11,12,0,0,0,0,87,0,1,0,2
116424,1984,KCA,,2,6,15,11,76.0,40,35,4,1,0,0,84,36,41,0,3,5,2,338,3,3,0,15
116424,1985,KCA,,14,12,32,32,208.0,114,76,7,4,3,0,209,79,94,2,4,6,2,893,0,5,4,26
116424,1986,KCA,,11,12,32,27,185.667,115,79,13,4,1,1,177,66,83,1,7,4,0,789,3,10,4,24
116424,1987,KCA,,9,18,36,34,224.0,152,109,11,11,2,0,219,100,115,1,5,7,0,981,1,8,7,20
116424,1988,CIN,,23,8,35,35,260.667,161,71,13,15,6,0,206,79,86,6,5,2,2,1034,0,13,5,24
116424,1989,CIN,,6,11,20,20,115.667,70,57,10,1,0,0,122,72,78,7,3,1,2,519,0,6,4,9
116424,1990,CIN,,6,6,23,22,117.333,76,40,11,0,0,0,119,47,54,4,3,2,1,499,1,4,5,11
116424,1991,CHN,,1,5,17,14,70.667,31,48,8,0,0,0,89,53,59,4,1,1,1,347,0,8,2,7
116424,1992,PIT,,8,13,34,34,201.333,97,77,6,0,0,0,211,86,99,6,2,4,2,883,0,17,10,17
116424,1993,PHI,,12,11,32,32,210.333,120,80,12,2,1,0,214,88,105,2,4,4,0,919,0,14,8,15
116424,1994,PHI,,14,6,25,25,179.333,129,46,13,4,1,0,183,65,71,1,2,2,0,755,0,14,6,20
116424,1995,SLN,,2,12,19,19,100.667,52,48,10,2,1,0,120,66,82,1,6,6,0,467,0,10,7,9
116424,1996,SLN,,1,1,13,4,36.333,27,16,3,0,0,0,33,18,18,1,0,1,0,154,3,0,1,2
116424,1997,SDN,,2,9,17,13,67.667,32,28,11,0,0,0,98,57,64,3,2,5,0,321,0,4,5,6
116425,1978,MIN,,4,6,19,15,92.333,54,48,9,1,1,0,89,46,53,1,3,2,4,404,1,3,4,4
116425,1979,MIN,,4,4,24,8,69.333,43,26,5,1,0,0,89,33,36,0,10,1,0,311,7,3,2,8
116425,1980,MIN,,9,9,32,25,172.0,90,69,15,1,0,1,161,74,81,2,3,2,0,724,4,6,4,23
116425,1981,MIN,,3,3,14,5,32.667,26,19,1,0,0,0,35,16,16,2,1,1,0,145,3,1,0,4
116425,1982,MIN,,0,5,13,7,44.667,16,24,6,0,0,0,51,31,33,3,1,1,1,202,4,4,1,5
116426,1991,SDN,,0,0,1,0,2.0,0,2,0,0,0,0,3,2,2,0,0,0,0,10,1,0,0,0
116428,1965,PHI,,1,1,6,2,13.667,15,5,4,0,0,0,17,11,11,0,0,0,0,61,2,0,0,0
116428,1966,PHI,,0,0,2,0,1.667,0,3,0,0,0,0,2,1,1,0,0,0,0,9,0,0,0,1
116428,1967,PHI,,2,3,43,4,84.333,83,43,3,0,0,1,86,36,40,7,5,2,1,376,12,4,5,7
116428,1968,PHI,,1,6,33,6,61.0,49,20,4,1,0,1,59,20,28,3,3,0,0,264,12,2,4,5
116428,1969,PHI,,14,18,38,35,253.0,180,92,16,13,4,1,237,94,114,3,7,5,3,1071,2,13,8,19
116428,1970,PHI,,5,15,32,23,149.667,104,61,17,1,0,0,170,88,94,3,2,1,0,669,4,13,4,13
116428,1971,BAL,,4,3,29,9,77.667,51,20,7,0,0,0,72,27,31,5,4,2,0,320,0,6,3,5
116428,1972,BAL,,1,1,32,0,41.0,34,9,1,0,0,8,33,12,14,0,0,0,0,161,23,0,0,2
116428,1973,BAL,,8,0,45,0,80.333,47,24,5,0,0,9,54,17,18,4,1,0,0,305,33,5,3,11
116428,1974,BAL,,6,4,49,0,66.667,56,22,7,0,0,12,48,19,19,4,2,1,0,272,32,4,3,3
116428,1975,BAL,,4,3,41,0,48.333,39,21,3,0,0,7,42,18,18,6,4,1,0,202,26,3,3,3
116428,1976,NYA,,7,1,34,2,78.0,39,25,2,1,1,4,57,22,22,2,2,3,0,310,14,2,5,5
116428,1977,PIT,,5,3,49,2,91.0,41,39,11,0,0,4,81,39,44,8,0,1,1,385,19,5,3,5
116428,1978,PIT,,7,5,60,0,77.333,45,32,5,0,0,5,89,28,32,9,2,1,1,346,25,9,5,5
116428,1979,PIT,,8,5,72,0,82.0,39,35,9,0,0,14,67,27,32,5,3,2,1,339,29,5,6,10
116428,1980,PIT,,8,4,61,0,71.0,31,20,4,0,0,9,71,23,24,3,3,0,0,289,27,6,5,4
116428,1981,MON,,2,2,45,0,43.0,21,19,3,0,0,4,44,18,19,5,4,0,1,190,20,5,2,2
116428,1982,PIT,,3,1,21,0,39.0,15,21,8,0,0,0,43,23,28,4,2,2,1,183,11,1,1,4
116431,1933,PHI,,2,2,10,7,54.0,11,35,3,1,0,0,74,36,42,0,1,5,2,268,1,3,0,8
116434,1955,SLN,,9,14,37,25,177.333,88,72,25,4,1,2,189,87,94,11,2,9,0,775,10,7,5,21
116434,1956,SLN,,2,2,51,1,85.333,51,44,5,0,0,10,75,39,44,8,4,1,1,365,26,9,0,13
116434,1957,SLN,,15,9,41,22,210.333,96,57,21,6,2,1,196,81,84,8,4,4,0,861,11,8,3,26
116434,1958,SLN,,13,13,49,23,198.0,124,51,21,11,1,8,211,81,93,11,7,10,1,846,16,6,4,21
116434,1959,SLN,,14,13,40,37,256.0,145,64,13,12,3,0,271,93,103,3,8,4,0,1081,2,4,5,22
116434,1960,SLN,,18,13,43,38,282.0,171,70,22,14,3,0,277,109,123,4,2,3,0,1173,3,13,8,21
116434,1961,SLN,,14,11,33,28,211.0,113,56,20,12,3,0,203,88,99,5,3,4,0,880,2,6,7,17
116434,1962,SLN,,16,11,36,35,252.333,112,64,25,11,2,0,267,105,121,6,8,6,1,1076,0,8,4,21
116434,1963,CHN,,14,18,37,37,275.0,153,54,11,13,4,0,256,78,102,3,3,6,2,1126,0,15,7,22
116434,1964,CHN,,24,11,40,38,297.667,148,58,17,19,3,0,265,104,114,8,4,1,0,1200,1,9,4,22
116434,1965,CHN,,14,21,39,39,257.333,131,57,28,12,4,0,268,110,126,8,5,5,0,1079,0,10,4,29
116434,1966,PHI,,15,15,38,35,255.0,112,62,25,12,5,0,257,94,106,5,3,5,0,1057,1,11,4,26
116434,1967,PHI,,13,15,40,37,261.667,139,54,17,11,4,0,242,90,111,11,3,6,1,1078,1,10,5,24
116434,1968,PHI,,13,17,34,34,243.667,127,60,9,12,2,0,229,75,86,15,2,4,0,997,0,7,2,23
116436,1986,PHI,,0,0,9,0,13.333,3,4,2,0,0,0,12,5,5,1,0,2,0,54,4,0,0,2
116436,1987,PHI,,3,10,55,7,109.333,93,56,16,0,0,1,88,51,55,6,6,3,8,468,8,3,4,4
116436,1988,SEA,,6,5,62,0,99.333,76,43,10,0,0,4,74,30,37,10,6,2,6,412,29,3,10,7
116436,1989,SEA,,4,6,65,0,99.333,94,54,8,0,0,7,81,35,43,6,1,6,2,431,27,6,2,7
116436,1990,SEA,,5,7,63,0,77.333,69,44,8,0,0,3,64,39,42,12,9,2,2,338,28,8,5,5
116436,1991,SEA,,7,7,72,0,88.667,74,34,5,0,0,14,64,32,35,11,3,6,0,363,35,4,0,5
116436,1992,SFN,,6,6,67,0,82.0,80,33,7,0,0,2,76,34,35,10,1,4,0,346,24,5,2,9
116436,1993,SFN,,6,6,81,0,77.333,70,24,7,0,0,1,58,26,28,6,2,3,2,317,17,4,2,2
116436,1994,SFN,,3,2,36,0,42.333,51,11,4,0,0,4,23,7,8,0,0,2,0,158,12,4,1,2
116436,1995,CIN,,6,1,40,0,49.0,41,19,5,0,0,2,38,13,13,1,1,1,1,200,10,1,1,2
116436,1996,SEA,,1,1,73,0,72.0,70,24,11,0,0,6,61,29,32,3,2,6,0,302,23,0,1,6
116436,1997,CLE,,2,5,71,0,75.0,74,29,3,0,0,15,59,27,33,5,2,4,0,313,38,3,3,6
116436,1998,CLE,,1,1,69,0,64.0,55,13,4,0,0,40,43,11,11,0,1,4,3,239,57,1,0,7
116436,1999,CLE,,3,4,72,0,68.667,55,26,11,0,0,39,60,31,32,1,0,2,1,291,65,2,2,6
116436,2001,HOU,,5,3,67,0,69.0,46,22,14,0,0,4,68,36,36,3,2,2,0,292,16,4,2,3
116436,2002,MIN,,2,3,58,0,55.0,29,13,5,0,0,0,59,20,20,3,2,4,0,232,17,4,3,9
116436,2004,CHA,,2,0,45,0,46.667,26,15,7,0,0,0,55,26,27,2,1,3,2,210,12,2,3,4
116437,1970,PHI,,1,1,5,0,6.333,4,4,0,0,0,0,6,1,1,0,0,0,0,25,4,0,0,3
116437,1971,SLN,,0,0,1,0,0.667,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
116437,1972,KCA,,1,2,7,3,19.667,15,14,0,0,0,0,24,14,14,1,1,0,0,92,0,2,1,1
116437,1973,CLE,,0,0,10,0,23.0,14,20,3,0,0,0,26,17,17,1,0,1,0,109,3,1,1,4
116443,1977,NYN,,0,2,4,4,24.0,13,15,2,0,0,0,25,16,16,1,2,3,0,116,0,2,1,1
116443,1978,NYN,,0,0,4,2,12.667,6,6,2,0,0,0,21,13,13,0,0,2,0,61,0,3,1,2
116443,1979,NYN,,1,0,8,0,16.333,10,5,1,0,0,0,11,4,4,0,1,1,0,61,0,0,0,5
116443,1980,NYN,,1,7,24,8,70.667,58,20,4,1,0,1,78,33,37,4,4,0,1,299,4,3,4,6
116443,1981,TOR,,1,2,39,0,62.0,27,25,5,0,0,7,65,18,23,7,5,1,0,266,21,3,1,9
116443,1982,TOR,,8,8,48,2,97.0,71,31,7,0,0,6,77,33,37,4,1,2,0,394,24,3,4,5
116443,1983,TOR,,8,3,49,0,92.0,48,41,6,0,0,7,92,46,48,2,0,3,0,402,19,7,7,11
116443,1984,TOR,,7,8,54,0,86.0,58,31,12,0,0,10,73,34,40,4,4,1,0,355,29,4,2,10
116443,1985,SDN,,2,3,22,2,40.0,28,13,4,0,0,2,32,12,13,1,0,1,1,163,6,4,2,1
116443,1986,MIN,,0,1,28,0,58.333,32,16,7,0,0,1,57,25,29,0,3,3,2,249,8,2,5,2
116448,1948,CHN,,0,0,1,0,2.0,2,0,1,0,0,0,3,1,1,0,0,0,0,9,1,0,0,0
116448,1955,SLN,,0,0,1,0,2.0,1,1,1,0,0,0,6,4,4,0,0,0,0,13,0,0,0,0
116449,1939,CIN,,0,0,1,0,1.0,0,1,0,0,0,1,2,1,1,0,0,0,0,6,1,0,0,0
116453,1937,WS1,,1,1,11,1,22.333,5,11,0,0,0,0,26,12,12,0,2,0,0,101,8,2,0,4
116453,1939,WS1,,0,0,2,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0
116453,1940,WS1,,0,1,9,0,15.0,7,9,1,0,0,0,16,9,11,0,0,2,0,72,8,2,0,4
116456,1914,PHI,,1,3,14,7,49.667,17,20,2,1,0,0,67,26,35,0,3,3,0,226,6,11,1,1
116456,1916,PIT,,6,10,34,17,152.333,45,38,1,8,0,0,151,55,70,1,2,4,1,647,8,14,6,2
116456,1917,PIT,,6,19,38,25,228.0,58,76,3,10,1,2,219,72,87,6,1,5,2,939,12,28,14,19
116456,1918,PHI,,9,6,26,18,145.333,34,56,3,12,4,1,127,51,57,2,3,4,0,608,6,20,2,9
116456,1919,SLN,,9,16,34,23,214.0,62,69,7,17,1,0,231,79,96,0,5,12,3,911,9,15,7,7
116456,1920,SLN,,4,8,23,9,77.667,21,33,2,1,0,1,91,44,56,0,4,5,1,359,7,9,6,3
116456,1924,CHN,,11,12,38,22,190.333,52,70,9,13,1,1,181,76,93,3,6,2,1,793,11,12,5,19
116456,1925,CHN,,2,3,18,4,55.667,18,23,8,1,1,1,62,32,36,0,3,1,1,245,8,2,1,4
116456,1927,CHA,,2,4,25,8,74.333,25,41,3,2,1,0,105,39,49,2,0,3,1,356,10,11,4,6
116457,1904,WS1,,5,23,33,30,253.667,75,56,6,23,1,0,276,100,135,0,5,3,0,844,3,33,0,0
116457,1905,WS1,,7,8,22,17,145.0,52,40,1,12,0,0,146,0,77,0,5,5,0,440,4,12,0,0
116457,1906,SLA,,9,9,24,15,155.0,54,27,3,12,0,0,146,0,67,0,5,5,0,410,9,16,0,0
116457,1907,BOS,,1,6,9,8,59.667,20,29,1,6,0,0,59,0,29,0,4,0,0,213,1,8,0,0
116460,1918,CIN,,0,1,5,1,17.333,8,1,0,0,0,0,22,11,12,0,0,0,0,74,3,4,1,0
116463,1994,NYN,,4,3,8,8,54.0,30,17,3,1,1,0,54,16,17,2,2,0,0,222,0,3,1,8
116463,1995,KCA,,4,10,20,19,105.0,50,36,18,1,0,0,134,74,76,2,1,2,1,474,0,3,4,9
116463,1996,KCA,,0,4,49,2,47.667,32,22,5,0,0,1,67,25,27,5,1,2,0,226,21,3,0,6
116463,1997,CLE,,2,0,28,4,49.333,27,20,10,0,0,0,58,32,33,5,2,1,0,218,1,0,1,8
116463,1998,CLE,,0,1,1,1,5.0,2,3,2,0,0,0,10,8,8,0,0,0,0,26,0,0,0,1
116464,1971,CHA,,0,0,2,0,2.0,1,2,0,0,0,0,4,1,1,0,0,0,0,12,0,0,1,0
116465,1964,CHN,,1,0,4,0,8.0,2,3,0,0,0,1,4,0,0,0,4,0,0,28,3,0,0,1
116466,1904,DET,,3,3,8,6,49.0,13,16,0,5,0,0,49,14,29,0,2,6,0,180,2,5,0,0
116467,1920,CHN,,0,0,2,0,3.0,0,4,0,0,0,0,6,4,6,0,0,0,0,18,1,1,1,0
116470,1936,SLA,,0,3,7,2,20.667,9,12,2,0,0,0,32,20,22,1,1,1,0,108,3,3,0,0
116470,1944,SLA,,13,9,35,24,198.0,67,54,16,12,4,3,211,78,89,13,1,3,0,853,8,9,0,12
116470,1945,SLA,,12,10,30,24,192.333,55,65,9,15,1,1,188,75,84,10,2,1,1,816,4,18,0,8
116471,1924,BOS,,0,0,1,0,1.0,0,3,0,0,0,0,1,2,2,0,0,0,0,7,1,0,0,0
116478,1968,PHI,,4,4,29,13,115.667,83,46,8,1,1,0,112,55,61,2,3,4,1,495,5,4,3,11
116478,1969,PHI,,2,2,6,5,31.667,21,14,5,1,0,0,36,19,20,1,3,0,0,142,1,2,1,3
116479,1958,NYA,,0,0,1,0,3.0,1,4,0,0,0,0,2,0,0,0,0,0,0,12,1,0,0,1
116479,1960,NYA,,5,1,28,0,43.333,29,26,3,0,0,2,38,21,22,1,1,3,0,189,11,3,4,5
116479,1961,LAA,,0,2,37,3,72.667,44,54,12,0,0,0,68,42,44,1,5,2,0,335,10,5,1,8
116480,1995,CAL,,3,0,46,0,55.667,36,26,6,0,0,1,49,24,27,2,1,3,0,237,11,2,0,6
116480,1996,CAL,,5,5,69,0,81.0,65,42,7,0,0,1,62,24,27,7,5,10,0,353,23,6,5,5
116480,1997,ANA,,5,5,58,0,62.667,57,28,3,0,0,7,69,30,32,4,1,5,0,284,22,6,1,6
116480,1998,ANA,,0,0,11,0,14.0,12,7,0,0,0,0,10,3,3,0,0,0,0,55,3,0,0,1
116480,2000,SLN,,2,2,51,0,51.333,41,24,7,0,0,2,40,18,22,2,2,3,0,213,10,2,1,7
116480,2001,SLN,,1,2,40,0,38.0,26,17,5,0,0,0,43,22,24,2,3,5,0,173,10,3,1,7
116480,2002,COL,,0,0,13,0,11.333,10,5,2,0,0,0,12,7,9,0,0,1,0,51,6,0,0,2
116482,1967,CHN,,0,1,3,1,4.667,2,2,1,0,0,0,9,7,8,0,0,0,1,21,0,1,1,3
116484,1978,MON,,0,1,4,1,4.0,3,4,1,0,0,0,4,4,4,0,1,0,0,19,2,0,0,1
116484,1979,MON,,0,0,2,0,2.0,1,3,0,0,0,0,2,3,3,1,0,0,0,11,1,0,0,0
116484,1982,DET,,0,2,19,1,28.667,31,16,4,0,0,0,32,17,19,1,6,0,1,131,7,0,2,3
116484,1983,MON,,1,0,31,0,54.0,60,26,5,0,0,7,42,21,22,2,2,3,1,227,19,6,0,4
116484,1984,MON,,6,6,62,0,96.0,91,45,6,0,0,10,92,39,47,7,4,4,2,430,33,6,8,9
116484,1985,CHA,,8,7,69,0,110.0,88,23,5,0,0,32,90,26,31,4,3,2,2,436,60,7,5,9
116484,1986,CHA,,5,4,49,0,58.333,32,23,8,0,0,14,61,34,36,3,5,4,1,263,40,4,4,3
116484,1987,CHA,,4,6,43,0,54.0,34,17,10,0,0,10,54,28,32,6,3,4,0,238,32,4,2,3
116485,1912,CLE,,0,1,3,1,6.0,2,4,0,0,0,1,8,6,9,0,0,2,0,30,1,0,1,0
116485,1913,CLE,,2,3,11,4,39.0,17,9,0,3,0,0,42,12,24,0,0,3,0,165,4,1,1,5
116485,1914,CLE,,0,3,17,6,50.667,16,32,0,1,0,0,43,17,23,0,1,2,0,213,5,6,1,1
116486,1911,CLE,,2,4,8,6,51.667,20,31,1,4,0,0,58,30,37,1,2,3,1,245,1,5,2,0
116486,1912,CLE,,0,0,3,0,13.667,5,9,0,0,0,0,14,5,11,0,0,0,0,64,1,4,0,1
116486,1914,SLA,,15,14,44,35,283.667,107,108,4,20,3,1,270,91,123,0,11,7,0,1189,7,34,11,8
116486,1915,DET,,13,13,45,31,237.333,83,125,3,11,1,1,213,86,119,1,6,8,0,1027,5,33,17,20
116486,1916,DET,,8,12,30,20,151.333,61,80,1,8,0,1,142,60,76,2,7,11,1,673,4,24,4,4
116486,1917,DET,,13,10,34,23,197.333,63,100,2,10,2,1,174,57,81,2,2,13,0,854,5,26,6,8
116486,1918,DET,,6,11,19,18,122.0,45,72,3,8,1,0,127,54,68,1,2,7,0,559,1,22,3,2
116486,1919,CHA,,7,7,20,13,119.333,26,60,2,7,2,0,126,50,60,0,5,5,0,522,5,16,6,13
116487,1913,BSN,,6,10,24,14,135.667,74,57,4,10,1,0,136,55,75,3,9,7,1,589,7,13,6,6
116487,1914,BSN,,26,7,46,37,333.0,157,118,7,30,4,3,261,73,91,6,7,13,1,1320,9,22,4,22
116487,1915,BSN,,5,4,13,9,68.0,23,22,3,4,0,0,68,22,28,0,3,2,0,287,3,7,3,5
116487,1919,BSN,,0,0,1,0,5.333,2,2,0,0,0,0,6,2,2,0,0,0,0,24,1,0,0,0
116488,1916,WS1,,0,0,1,0,4.0,2,3,0,0,0,0,2,1,2,0,0,0,0,17,1,1,0,0
116488,1917,PHA,,0,0,1,0,2.333,1,2,0,0,0,0,10,10,10,0,0,0,0,19,0,0,1,0
116488,1918,PHA,,2,1,5,2,23.0,3,13,0,1,0,0,24,9,17,0,2,1,1,106,3,1,2,0
116488,1919,CLE,,0,0,4,1,13.0,0,8,0,0,0,0,12,8,9,1,0,0,0,58,2,1,1,2
116488,1922,CLE,,0,0,2,0,5.667,2,4,0,0,0,0,7,3,3,0,1,0,0,26,2,0,0,1
116489,1970,CHA,,10,17,35,35,205.667,79,63,22,4,1,0,247,109,125,10,5,5,0,907,0,10,5,26
116489,1971,WS2,,1,5,23,10,61.667,19,34,5,0,0,1,72,34,38,4,1,3,0,281,4,5,2,9
116489,1972,TEX,,0,1,4,1,12.667,7,7,0,0,0,0,11,4,5,0,1,0,0,58,0,2,1,0
116491,1947,NY1,,21,5,42,30,248.0,104,57,22,20,1,1,240,87,102,12,2,1,1,1017,5,9,0,24
116491,1948,NY1,,18,12,42,36,277.0,126,54,25,15,4,2,283,111,125,9,1,3,0,1148,4,14,0,24
116491,1949,NY1,,15,16,37,35,259.667,115,62,36,17,3,0,274,112,132,6,4,2,0,1104,0,8,0,12
116491,1950,NY1,,19,13,40,35,274.667,162,55,31,21,5,3,238,94,106,3,0,1,0,1093,4,9,0,19
116491,1951,NY1,,23,11,39,34,278.667,144,56,26,18,3,0,254,94,102,10,2,3,0,1133,5,11,0,22
116491,1952,NY1,,11,11,34,27,167.333,74,46,16,8,1,3,183,76,91,7,0,6,0,721,5,6,0,15
